source,target,word_count,sentiment,timestamp
Mr. Gardiner,Mrs. Reynolds,12,0.0,43
Mr. Gardiner,Mrs. Gardiner,12,0.0,43
Mrs. Reynolds,Elizabeth,29,-0.0129,43
Mrs. Reynolds,Mrs. Gardiner,29,-0.0129,43
Mrs. Reynolds,Mr. Gardiner,29,-0.0129,43
Mr. Gardiner,Elizabeth,11,0.0,43
Mr. Gardiner,Mrs. Reynolds,11,0.0,43
Mr. Gardiner,Mrs. Gardiner,11,0.0,43
Mrs. Reynolds,Elizabeth,21,0.6908,43
Mrs. Reynolds,Mrs. Gardiner,21,0.6908,43
Mrs. Reynolds,Mr. Gardiner,21,0.6908,43
Elizabeth,Mrs. Gardiner,15,0.5994,43
Elizabeth,Mr. Gardiner,15,0.5994,43
Elizabeth,Mrs. Reynolds,15,0.5994,43
Mrs. Reynolds,Elizabeth,40,0.0935,43
Mrs. Reynolds,Mrs. Gardiner,40,0.0935,43
Mrs. Reynolds,Mr. Gardiner,40,0.0935,43
Mr. Gardiner,Elizabeth,20,0.4215,43
Mr. Gardiner,Mrs. Reynolds,20,0.4215,43
Mr. Gardiner,Mrs. Gardiner,20,0.4215,43
Mrs. Reynolds,Elizabeth,51,0.0379,43
Mrs. Reynolds,Mrs. Gardiner,51,0.0379,43
Mrs. Reynolds,Mr. Gardiner,51,0.0379,43
Mrs. Gardiner,Elizabeth,6,0.5719,43
Mrs. Gardiner,Mrs. Reynolds,6,0.5719,43
Mrs. Gardiner,Mr. Gardiner,6,0.5719,43
Mrs. Reynolds,Elizabeth,19,0.2732,43
Mrs. Reynolds,Mrs. Gardiner,19,0.2732,43
Mrs. Reynolds,Mr. Gardiner,19,0.2732,43
Mrs. Reynolds,Elizabeth,74,0.9174,43
Mrs. Reynolds,Mrs. Gardiner,74,0.9174,43
Mrs. Reynolds,Mr. Gardiner,74,0.9174,43
Mrs. Gardiner,Elizabeth,16,0.2263,43
Elizabeth,Mrs. Gardiner,5,-0.4404,43
Mrs. Gardiner,Elizabeth,10,0.5367,43
Elizabeth,Mrs. Gardiner,6,0.6486,43
Elizabeth,Mr. Gardiner,6,0.6486,43
Elizabeth,Mrs. Reynolds,6,0.6486,43
Mrs. Reynolds,Elizabeth,32,0.7184,43
Mrs. Reynolds,Mrs. Gardiner,32,0.7184,43
Mrs. Reynolds,Mr. Gardiner,32,0.7184,43
Elizabeth,Mrs. Gardiner,2,0.8225,43
Elizabeth,Mr. Darcy,2,0.8225,43
Elizabeth,Mr. Gardiner,2,0.8225,43
Elizabeth,Mrs. Gardiner,31,0.34,43
Elizabeth,Mr. Darcy,31,0.34,43
Elizabeth,Mr. Gardiner,31,0.34,43
Mr. Darcy,Elizabeth,61,0.7889,43
Mr. Darcy,Mrs. Gardiner,61,0.7889,43
Mr. Darcy,Mr. Gardiner,61,0.7889,43
Mr. Gardiner,Elizabeth,8,0.743,43
Mr. Gardiner,Mrs. Gardiner,8,0.743,43
Mrs. Gardiner,Elizabeth,43,0.7003,43
Mrs. Gardiner,Mr. Gardiner,43,0.7003,43
Mr. Gardiner,Elizabeth,35,-0.4736,43
Mr. Gardiner,Mrs. Gardiner,35,-0.4736,43
Mrs. Gardiner,Elizabeth,36,-0.3999,43
Mrs. Gardiner,Mr. Gardiner,36,-0.3999,43
Mr. Gardiner,Elizabeth,42,0.7236,43
Mr. Gardiner,Mrs. Gardiner,42,0.7236,43
Mrs. Gardiner,Elizabeth,117,0.9505,43
Mrs. Gardiner,Mr. Gardiner,117,0.9505,43
Mr. Bingley,Elizabeth,22,0.0,44
Miss Bingley,Mr. Darcy,20,0.5423,45
Miss Bingley,Elizabeth,20,0.5423,45
Miss Bingley,Mrs. Gardiner,20,0.5423,45
Miss Bingley,Mr. Gardiner,20,0.5423,45
Miss Bingley,Mr. Bingley,20,0.5423,45
Miss Bingley,Miss Darcy,20,0.5423,45
Miss Bingley,Miss Darcy,47,-0.2465,45
Miss Bingley,Mr. Darcy,47,-0.2465,45
Miss Bingley,Miss Darcy,104,0.396,45
Miss Bingley,Mr. Darcy,104,0.396,45
Miss Bingley,Miss Darcy,56,0.9127,45
Miss Bingley,Mr. Darcy,56,0.9127,45
Mr. Darcy,Miss Bingley,29,0.775,45
Mr. Darcy,Miss Darcy,29,0.775,45
Elizabeth,Elizabeth,6,0.0,46
Elizabeth,Mr. Darcy,29,-0.2962,46
Mr. Darcy,Elizabeth,34,0.3153,46
Mr. Darcy,Elizabeth,26,-0.5351,46
Elizabeth,Mr. Darcy,30,-0.4733,46
Elizabeth,Mr. Darcy,68,-0.8402,46
Elizabeth,Mr. Darcy,50,0.1615,46
Mr. Darcy,Elizabeth,11,0.5106,46
Elizabeth,Mr. Darcy,24,0.5255,46
Mr. Darcy,Elizabeth,12,0.0,46
Elizabeth,Mr. Darcy,68,0.5847,46
Elizabeth,Mr. Darcy,33,-0.6093,46
Mr. Darcy,Elizabeth,84,0.5499,46
Elizabeth,Mr. Darcy,36,0.7574,46
Mrs. Gardiner,Elizabeth,22,0.0,46
Mrs. Gardiner,Mr. Gardiner,22,0.0,46
Elizabeth,Mrs. Gardiner,18,0.6908,46
Elizabeth,Mr. Gardiner,18,0.6908,46
Mrs. Gardiner,Elizabeth,4,0.0,46
Mrs. Gardiner,Mr. Gardiner,4,0.0,46
Mrs. Gardiner,Mrs. Gardiner,21,0.4374,46
Mr. Gardiner,Elizabeth,111,0.4966,47
Mr. Gardiner,Mrs. Gardiner,111,0.4966,47
Elizabeth,Mrs. Gardiner,5,0.0,47
Elizabeth,Mr. Gardiner,5,0.0,47
Mrs. Gardiner,Elizabeth,54,0.6179,47
Mrs. Gardiner,Mr. Gardiner,54,0.6179,47
Elizabeth,Mrs. Gardiner,43,-0.3339,47
Elizabeth,Mr. Gardiner,43,-0.3339,47
Mr. Gardiner,Elizabeth,16,-0.296,47
Mr. Gardiner,Mrs. Gardiner,16,-0.296,47
Elizabeth,Mrs. Gardiner,29,-0.5242,47
Elizabeth,Mr. Gardiner,29,-0.5242,47
Mr. Gardiner,Elizabeth,55,-0.1531,47
Mr. Gardiner,Mrs. Gardiner,55,-0.1531,47
Elizabeth,Mrs. Gardiner,194,0.7697,47
Elizabeth,Mr. Gardiner,194,0.7697,47
Mr. Gardiner,Elizabeth,29,0.6326,47
Mr. Gardiner,Mrs. Gardiner,29,0.6326,47
Elizabeth,Mrs. Gardiner,171,-0.8208,47
Elizabeth,Mr. Gardiner,171,-0.8208,47
Mrs. Gardiner,Elizabeth,20,-0.3662,47
Mrs. Gardiner,Mr. Gardiner,20,-0.3662,47
Elizabeth,Mrs. Gardiner,76,-0.3001,47
Elizabeth,Mr. Gardiner,76,-0.3001,47
Mrs. Gardiner,Elizabeth,7,0.0,47
Mrs. Gardiner,Mr. Gardiner,7,0.0,47
Elizabeth,Mrs. Gardiner,110,-0.3702,47
Elizabeth,Mr. Gardiner,110,-0.3702,47
Mrs. Gardiner,Elizabeth,21,0.323,47
Mrs. Gardiner,Mr. Gardiner,21,0.323,47
Elizabeth,Mrs. Gardiner,157,-0.75,47
Elizabeth,Mr. Gardiner,157,-0.75,47
Mrs. Gardiner,Elizabeth,20,0.1779,47
Mrs. Gardiner,Mr. Gardiner,20,0.1779,47
Elizabeth,Mrs. Gardiner,116,0.8847,47
Elizabeth,Mr. Gardiner,116,0.8847,47
Jane,Elizabeth,17,0.872,47
Elizabeth,Jane,5,0.0,47
Jane,Elizabeth,10,0.4019,47
Elizabeth,Jane,7,0.0,47
Jane,Elizabeth,51,0.6486,47
Elizabeth,Jane,9,0.0,47
Jane,Elizabeth,41,0.9592,47
Elizabeth,Jane,14,0.0,47
Mrs. Bennet,Elizabeth,164,-0.686,47
Mrs. Bennet,Mrs. Gardiner,164,-0.686,47
Mrs. Bennet,Jane,164,-0.686,47
Mrs. Bennet,Mr. Gardiner,164,-0.686,47
Mr. Gardiner,Elizabeth,110,-0.804,47
Mr. Gardiner,Mrs. Bennet,110,-0.804,47
Mr. Gardiner,Mrs. Gardiner,110,-0.804,47
Mrs. Bennet,Elizabeth,170,0.1853,47
Mrs. Bennet,Mrs. Gardiner,170,0.1853,47
Mrs. Bennet,Jane,170,0.1853,47
Mrs. Bennet,Mr. Gardiner,170,0.1853,47
Mary,Elizabeth,35,-0.2838,47
Mary,Elizabeth,60,-0.4633,47
Elizabeth,Jane,44,-0.8079,47
Jane,Elizabeth,72,-0.664,47
Elizabeth,Jane,24,0.5007,47
Jane,Elizabeth,46,-0.431,47
Elizabeth,Jane,20,0.0516,47
Jane,Elizabeth,101,0.9263,47
Elizabeth,Jane,7,0.0,47
Jane,Elizabeth,4,-0.296,47
Elizabeth,Jane,17,-0.4871,47
Jane,Elizabeth,49,0.3651,47
Elizabeth,Jane,20,0.0,47
Jane,Elizabeth,30,0.4019,47
Elizabeth,Jane,12,0.0,47
Jane,Elizabeth,9,0.0,47
Elizabeth,Jane,57,-0.8679,47
Jane,Elizabeth,30,-0.8065,47
Elizabeth,Jane,22,0.0,47
Jane,Elizabeth,62,-0.8702,47
Elizabeth,Jane,32,-0.1546,47
Jane,Elizabeth,117,0.9815,47
Elizabeth,Jane,42,0.8847,47
Jane,Elizabeth,162,-0.0772,47
Mr. Bennet,Elizabeth,21,-0.3071,48
Mr. Bennet,Kitty,21,-0.3071,48
Elizabeth,Mr. Bennet,8,0.2924,48
Elizabeth,Kitty,8,0.2924,48
Mr. Bennet,Elizabeth,50,-0.7712,48
Mr. Bennet,Kitty,50,-0.7712,48
Elizabeth,Mr. Bennet,8,0.0,48
Elizabeth,Kitty,8,0.0,48
Mr. Bennet,Elizabeth,9,0.6642,48
Mr. Bennet,Kitty,9,0.6642,48
Kitty,Elizabeth,9,0.0772,48
Kitty,Mr. Bennet,9,0.0772,48
Mr. Bennet,Elizabeth,14,0.5719,48
Mr. Bennet,Kitty,14,0.5719,48
Mr. Bennet,Elizabeth,25,0.128,48
Mr. Bennet,Kitty,25,0.128,48
Mr. Bennet,Elizabeth,52,0.3382,48
Mr. Bennet,Kitty,52,0.3382,48
Mr. Bennet,Jane,52,0.3382,48
Kitty,Elizabeth,21,0.4404,48
Kitty,Jane,21,0.4404,48
Kitty,Mr. Bennet,21,0.4404,48
Mr. Bennet,Elizabeth,91,-0.7956,48
Mr. Bennet,Kitty,91,-0.7956,48
Mr. Bennet,Jane,91,-0.7956,48
Mr. Bennet,Elizabeth,30,0.8142,48
Mr. Bennet,Kitty,30,0.8142,48
Mr. Bennet,Jane,30,0.8142,48
Mrs. Hill,Elizabeth,31,0.9273,49
Mrs. Hill,Jane,31,0.9273,49
Jane,Elizabeth,11,0.0,49
Jane,Mrs. Hill,11,0.0,49
Mrs. Hill,Elizabeth,28,0.3818,49
Mrs. Hill,Jane,28,0.3818,49
Butler,Elizabeth,15,0.0,49
Butler,Jane,15,0.0,49
Elizabeth,Jane,12,0.0,49
Elizabeth,Mr. Bennet,12,0.0,49
Mr. Bennet,Elizabeth,10,0.4019,49
Mr. Bennet,Jane,10,0.4019,49
Elizabeth,Jane,10,0.2168,49
Elizabeth,Mr. Bennet,10,0.2168,49
Mr. Bennet,Elizabeth,16,0.6369,49
Mr. Bennet,Jane,16,0.6369,49
Mr. Bennet,Elizabeth,12,0.0,49
Mr. Bennet,Jane,12,0.0,49
Jane,Elizabeth,10,0.4389,49
Jane,Mr. Bennet,10,0.4389,49
Elizabeth,Jane,12,0.0,49
Elizabeth,Mr. Bennet,12,0.0,49
Jane,Elizabeth,17,0.8329,49
Jane,Mr. Bennet,17,0.8329,49
Elizabeth,Jane,6,0.0,49
Elizabeth,Mr. Bennet,6,0.0,49
Mr. Bennet,Elizabeth,7,-0.1531,49
Mr. Bennet,Jane,7,-0.1531,49
Elizabeth,Jane,19,0.5707,49
Elizabeth,Mr. Bennet,19,0.5707,49
Jane,Elizabeth,11,-0.6486,49
Jane,Mr. Bennet,11,-0.6486,49
Mr. Bennet,Elizabeth,10,-0.2023,49
Mr. Bennet,Jane,10,-0.2023,49
Elizabeth,Jane,13,0.0,49
Elizabeth,Mr. Bennet,13,0.0,49
Mr. Bennet,Elizabeth,11,-0.5255,49
Mr. Bennet,Jane,11,-0.5255,49
Elizabeth,Jane,10,0.0,49
Elizabeth,Mr. Bennet,10,0.0,49
Mr. Bennet,Elizabeth,47,0.3716,49
Mr. Bennet,Jane,47,0.3716,49
Jane,Elizabeth,8,0.0,49
Jane,Mr. Bennet,8,0.0,49
Mr. Bennet,Elizabeth,29,-0.296,49
Mr. Bennet,Jane,29,-0.296,49
Elizabeth,Jane,47,0.811,49
Elizabeth,Mr. Bennet,47,0.811,49
Mr. Bennet,Elizabeth,33,-0.8408,49
Mr. Bennet,Jane,33,-0.8408,49
Elizabeth,Jane,14,0.3786,49
Elizabeth,Mr. Bennet,14,0.3786,49
Elizabeth,Jane,43,0.8614,49
Jane,Elizabeth,64,0.8957,49
Elizabeth,Jane,114,0.9552,49
Jane,Elizabeth,73,0.8979,49
Elizabeth,Jane,23,-0.5719,49
Mr. Bennet,Elizabeth,4,0.3182,49
Mr. Bennet,Jane,4,0.3182,49
Elizabeth,Jane,10,0.0,49
Elizabeth,Mr. Bennet,10,0.0,49
Mr. Bennet,Elizabeth,7,0.3612,49
Mr. Bennet,Jane,7,0.3612,49
Mrs. Bennet,Mary,112,0.9778,49
Mrs. Bennet,Elizabeth,112,0.9778,49
Mrs. Bennet,Kitty,112,0.9778,49
Mrs. Bennet,Jane,112,0.9778,49
Jane,Mary,28,0.9095,49
Jane,Elizabeth,28,0.9095,49
Jane,Mrs. Bennet,28,0.9095,49
Jane,Kitty,28,0.9095,49
Mrs. Bennet,Mary,124,0.96,49
Mrs. Bennet,Elizabeth,124,0.96,49
Mrs. Bennet,Kitty,124,0.96,49
Mrs. Bennet,Jane,124,0.96,49
Mrs. Bennet,Mary,100,0.9724,49
Mrs. Bennet,Elizabeth,100,0.9724,49
Mrs. Bennet,Mrs. Hill,100,0.9724,49
Mrs. Bennet,Kitty,100,0.9724,49
Mrs. Bennet,Jane,100,0.9724,49
Mrs. Bennet,Mr. Bennet,46,-0.3802,50
Mr. Bennet,Mrs. Bennet,47,-0.4023,50
Lydia,Mary,63,0.9667,51
Lydia,Elizabeth,63,0.9667,51
Lydia,Mrs. Bennet,63,0.9667,51
Lydia,Kitty,63,0.9667,51
Lydia,Mr. Bennet,63,0.9667,51
Lydia,George Wickham,63,0.9667,51
Lydia,Mary,76,0.9036,51
Lydia,Elizabeth,76,0.9036,51
Lydia,Mrs. Bennet,76,0.9036,51
Lydia,Kitty,76,0.9036,51
Lydia,Mr. Bennet,76,0.9036,51
Lydia,George Wickham,76,0.9036,51
Lydia,Mary,18,-0.3595,51
Lydia,Elizabeth,18,-0.3595,51
Lydia,Mrs. Bennet,18,-0.3595,51
Lydia,Kitty,18,-0.3595,51
Lydia,Mr. Bennet,18,-0.3595,51
Lydia,George Wickham,18,-0.3595,51
Lydia,Mary,59,0.7342,51
Lydia,Elizabeth,59,0.7342,51
Lydia,Mrs. Bennet,59,0.7342,51
Lydia,Kitty,59,0.7342,51
Lydia,Mr. Bennet,59,0.7342,51
Lydia,George Wickham,59,0.7342,51
Mrs. Bennet,Mary,29,0.4179,51
Mrs. Bennet,Elizabeth,29,0.4179,51
Mrs. Bennet,Lydia,29,0.4179,51
Mrs. Bennet,Kitty,29,0.4179,51
Mrs. Bennet,Jane,29,0.4179,51
Mrs. Bennet,Mr. Bennet,29,0.4179,51
Mrs. Bennet,George Wickham,29,0.4179,51
Lydia,Mary,55,0.8356,51
Lydia,Elizabeth,55,0.8356,51
Lydia,Mrs. Bennet,55,0.8356,51
Lydia,Kitty,55,0.8356,51
Lydia,Mr. Bennet,55,0.8356,51
Lydia,George Wickham,55,0.8356,51
Mrs. Bennet,Mary,7,0.4199,51
Mrs. Bennet,Elizabeth,7,0.4199,51
Mrs. Bennet,Lydia,7,0.4199,51
Mrs. Bennet,Kitty,7,0.4199,51
Mrs. Bennet,Jane,7,0.4199,51
Mrs. Bennet,Mr. Bennet,7,0.4199,51
Mrs. Bennet,George Wickham,7,0.4199,51
Lydia,Mary,32,-0.0516,51
Lydia,Elizabeth,32,-0.0516,51
Lydia,Mrs. Bennet,32,-0.0516,51
Lydia,Kitty,32,-0.0516,51
Lydia,Mr. Bennet,32,-0.0516,51
Lydia,George Wickham,32,-0.0516,51
Elizabeth,Mary,20,0.0797,51
Elizabeth,Lydia,20,0.0797,51
Elizabeth,Mrs. Bennet,20,0.0797,51
Elizabeth,Kitty,20,0.0797,51
Elizabeth,Mr. Bennet,20,0.0797,51
Elizabeth,George Wickham,20,0.0797,51
Lydia,Elizabeth,36,-0.2411,51
Lydia,Jane,36,-0.2411,51
Elizabeth,Jane,13,-0.296,51
Elizabeth,Lydia,13,-0.296,51
Lydia,Elizabeth,152,0.4026,51
Lydia,Jane,152,0.4026,51
Lydia,Elizabeth,196,-0.4622,51
Lydia,Jane,196,-0.4622,51
Elizabeth,Jane,2,0.0,51
Elizabeth,Lydia,2,0.0,51
Lydia,Elizabeth,42,0.9378,51
Lydia,Jane,42,0.9378,51
Jane,Elizabeth,21,-0.296,51
Jane,Lydia,21,-0.296,51
Elizabeth,Jane,8,0.126,51
Elizabeth,Lydia,8,0.126,51
Lydia,Elizabeth,18,0.1531,51
Lydia,Jane,18,0.1531,51
Elizabeth,Elizabeth,32,0.765,51
George Wickham,Elizabeth,11,0.0516,52
Elizabeth,George Wickham,14,-0.7269,52
George Wickham,Elizabeth,18,0.8225,52
Elizabeth,George Wickham,6,0.4215,52
George Wickham,Elizabeth,33,0.4364,52
George Wickham,Elizabeth,56,0.2484,52
Elizabeth,George Wickham,3,0.4019,52
George Wickham,Elizabeth,5,0.0,52
Elizabeth,George Wickham,27,-0.0258,52
George Wickham,Elizabeth,1,0.34,52
George Wickham,Elizabeth,24,0.2263,52
Elizabeth,George Wickham,23,-0.1531,52
George Wickham,Elizabeth,20,0.0,52
Elizabeth,George Wickham,7,0.4019,52
George Wickham,Elizabeth,5,0.3612,52
Elizabeth,George Wickham,2,0.0,52
George Wickham,Elizabeth,38,0.8997,52
Elizabeth,George Wickham,13,0.0,52
George Wickham,Elizabeth,8,0.0,52
Elizabeth,George Wickham,7,0.0,52
George Wickham,Elizabeth,28,0.8306,52
Elizabeth,George Wickham,7,0.4215,52
George Wickham,Elizabeth,72,0.6229,52
Elizabeth,George Wickham,25,0.0772,52
George Wickham,Elizabeth,18,0.4019,52
Elizabeth,George Wickham,42,-0.412,52
George Wickham,Elizabeth,25,0.0,52
Elizabeth,George Wickham,29,0.4404,52
Mrs. Bennet,Mary,9,0.4389,53
Mrs. Bennet,Elizabeth,9,0.4389,53
Mrs. Bennet,Lydia,9,0.4389,53
Mrs. Bennet,Kitty,9,0.4389,53
Mrs. Bennet,Jane,9,0.4389,53
Mrs. Bennet,Mr. Bennet,9,0.4389,53
Mrs. Bennet,George Wickham,9,0.4389,53
Lydia,Mary,12,0.0,53
Lydia,Elizabeth,12,0.0,53
Lydia,Mrs. Bennet,12,0.0,53
Lydia,Kitty,12,0.0,53
Lydia,Mr. Bennet,12,0.0,53
Lydia,George Wickham,12,0.0,53
Mrs. Bennet,Mary,7,0.4336,53
Mrs. Bennet,Elizabeth,7,0.4336,53
Mrs. Bennet,Lydia,7,0.4336,53
Mrs. Bennet,Kitty,7,0.4336,53
Mrs. Bennet,Jane,7,0.4336,53
Mrs. Bennet,Mr. Bennet,7,0.4336,53
Mrs. Bennet,George Wickham,7,0.4336,53
Lydia,Mary,29,0.0,53
Lydia,Elizabeth,29,0.0,53
Lydia,Mrs. Bennet,29,0.0,53
Lydia,Kitty,29,0.0,53
Lydia,Mr. Bennet,29,0.0,53
Lydia,George Wickham,29,0.0,53
Mr. Bennet,Mary,39,0.9099,53
Mr. Bennet,Elizabeth,39,0.9099,53
Mr. Bennet,Mrs. Bennet,39,0.9099,53
Mr. Bennet,Kitty,39,0.9099,53
Mrs. Bennet,Elizabeth,20,0.7706,53
Elizabeth,Mrs. Bennet,23,0.6908,53
Mrs. Bennet,Elizabeth,38,-0.1346,53
Mrs. Bennet,Elizabeth,10,0.4939,53
Mrs. Bennet,Jane,10,0.4939,53
Mrs. Bennet,Mrs. Philips,10,0.4939,53
Mrs. Bennet,Elizabeth,79,0.9485,53
Mrs. Bennet,Jane,79,0.9485,53
Mrs. Bennet,Mrs. Philips,79,0.9485,53
Mrs. Philips,Elizabeth,82,0.4939,53
Mrs. Philips,Mrs. Bennet,82,0.4939,53
Jane,Elizabeth,95,-0.3612,53
Elizabeth,Elizabeth,29,-0.5562,53
Mrs. Bennet,Mr. Bennet,16,0.3818,53
Mr. Bennet,Mrs. Bennet,41,-0.3506,53
Mr. Bennet,Mrs. Bennet,39,-0.34,53
Mrs. Bennet,Mr. Bennet,57,0.3693,53
Jane,Elizabeth,65,0.77,53
Elizabeth,Jane,41,-0.34,53
Kitty,Elizabeth,11,0.0,53
Kitty,Mrs. Bennet,11,0.0,53
Mrs. Bennet,Elizabeth,15,0.5994,53
Mrs. Bennet,Kitty,15,0.5994,53
Mrs. Bennet,Jane,15,0.5994,53
Kitty,Elizabeth,22,0.7088,53
Kitty,Mrs. Bennet,22,0.7088,53
Mrs. Bennet,Elizabeth,36,0.4738,53
Mrs. Bennet,Kitty,36,0.4738,53
Mrs. Bennet,Jane,36,0.4738,53
Elizabeth,Elizabeth,27,0.0,53
Mrs. Bennet,Mr. Darcy,11,0.0,53
Mrs. Bennet,Elizabeth,11,0.0,53
Mrs. Bennet,Kitty,11,0.0,53
Mrs. Bennet,Jane,11,0.0,53
Mrs. Bennet,Mr. Bingley,11,0.0,53
Mrs. Bennet,Mr. Darcy,97,-0.6693,53
Mrs. Bennet,Elizabeth,97,-0.6693,53
Mrs. Bennet,Kitty,97,-0.6693,53
Mrs. Bennet,Jane,97,-0.6693,53
Mrs. Bennet,Mr. Bingley,97,-0.6693,53
Mrs. Bennet,Mr. Darcy,44,-0.1531,53
Mrs. Bennet,Elizabeth,44,-0.1531,53
Mrs. Bennet,Kitty,44,-0.1531,53
Mrs. Bennet,Jane,44,-0.1531,53
Mrs. Bennet,Mr. Bingley,44,-0.1531,53
Mrs. Bennet,Mr. Darcy,95,0.9403,53
Mrs. Bennet,Elizabeth,95,0.9403,53
Mrs. Bennet,Kitty,95,0.9403,53
Mrs. Bennet,Jane,95,0.9403,53
Mrs. Bennet,Mr. Bingley,95,0.9403,53
Mrs. Bennet,Mr. Darcy,49,0.8316,53
Mrs. Bennet,Elizabeth,49,0.8316,53
Mrs. Bennet,Kitty,49,0.8316,53
Mrs. Bennet,Jane,49,0.8316,53
Mrs. Bennet,Mr. Bingley,49,0.8316,53
Elizabeth,Elizabeth,41,0.6988,53
Mrs. Bennet,Mr. Darcy,57,0.2551,53
Mrs. Bennet,Elizabeth,57,0.2551,53
Mrs. Bennet,Kitty,57,0.2551,53
Mrs. Bennet,Jane,57,0.2551,53
Mrs. Bennet,Mr. Bingley,57,0.2551,53
Elizabeth,Elizabeth,16,-0.5267,54
Elizabeth,Elizabeth,48,0.2575,54
Jane,Elizabeth,52,0.9275,54
Elizabeth,Jane,8,0.5868,54
Jane,Elizabeth,15,-0.6748,54
Elizabeth,Jane,19,0.7109,54
Elizabeth,Elizabeth,15,0.0,54
Elizabeth,Elizabeth,52,-0.827,54
Elizabeth,Mr. Darcy,6,0.0,54
Mr. Darcy,Elizabeth,7,0.4019,54
Elizabeth,Mr. Darcy,9,0.2885,54
Mr. Darcy,Elizabeth,16,0.0,54
Mrs. Bennet,Elizabeth,151,0.9782,54
Mrs. Bennet,Jane,151,0.9782,54
Jane,Elizabeth,26,0.8775,54
Jane,Elizabeth,82,0.9892,54
Elizabeth,Jane,18,-0.7907,54
Jane,Elizabeth,10,-0.1759,54
Elizabeth,Jane,5,0.0,54
Jane,Elizabeth,15,0.5499,54
Elizabeth,Jane,40,0.3653,54
Mrs. Bennet,Mr. Bingley,11,0.7178,55
Mrs. Bennet,Mr. Bingley,4,0.0,55
Mrs. Bennet,Elizabeth,40,0.4767,55
Mrs. Bennet,Sarah,40,0.4767,55
Mrs. Bennet,Jane,40,0.4767,55
Jane,Elizabeth,29,0.0,55
Jane,Mrs. Bennet,29,0.0,55
Jane,Sarah,29,0.0,55
Mrs. Bennet,Elizabeth,21,0.5908,55
Mrs. Bennet,Sarah,21,0.5908,55
Mrs. Bennet,Jane,21,0.5908,55
Kitty,Elizabeth,18,0.163,55
Kitty,Mrs. Bennet,18,0.163,55
Kitty,Mr. Bingley,18,0.163,55
Mrs. Bennet,Elizabeth,9,0.0,55
Mrs. Bennet,Kitty,9,0.0,55
Mrs. Bennet,Jane,9,0.0,55
Mrs. Bennet,Mr. Bingley,9,0.0,55
Mrs. Bennet,Elizabeth,10,0.6705,55
Mrs. Bennet,Kitty,10,0.6705,55
Mrs. Bennet,Jane,10,0.6705,55
Mrs. Bennet,Mr. Bingley,10,0.6705,55
Mrs. Bennet,Elizabeth,9,0.4404,55
Mrs. Bennet,Kitty,9,0.4404,55
Mrs. Bennet,Jane,9,0.4404,55
Mrs. Bennet,Mr. Bingley,9,0.4404,55
Mrs. Bennet,Elizabeth,21,0.2263,55
Mrs. Bennet,Kitty,21,0.2263,55
Jane,Elizabeth,20,0.6467,55
Jane,Elizabeth,62,0.9586,55
Elizabeth,Elizabeth,24,0.8007,55
Mr. Bingley,Elizabeth,4,0.0,55
Elizabeth,Mr. Bingley,15,0.0,55
Mr. Bennet,Mary,11,0.8016,55
Mr. Bennet,Elizabeth,11,0.8016,55
Mr. Bennet,Mrs. Bennet,11,0.8016,55
Mr. Bennet,Kitty,11,0.8016,55
Mr. Bennet,Mary,68,0.97,55
Mr. Bennet,Elizabeth,68,0.97,55
Mr. Bennet,Mrs. Bennet,68,0.97,55
Mr. Bennet,Kitty,68,0.97,55
Jane,Mary,15,0.4588,55
Jane,Elizabeth,15,0.4588,55
Jane,Mrs. Bennet,15,0.4588,55
Jane,Kitty,15,0.4588,55
Jane,Mr. Bennet,15,0.4588,55
Mrs. Bennet,Mary,110,0.9807,55
Mrs. Bennet,Elizabeth,110,0.9807,55
Mrs. Bennet,Kitty,110,0.9807,55
Mrs. Bennet,Jane,110,0.9807,55
Mrs. Bennet,Mr. Bennet,110,0.9807,55
Jane,Elizabeth,27,0.5633,55
Elizabeth,Jane,11,-0.1154,55
Jane,Elizabeth,76,0.9701,55
Elizabeth,Jane,30,-0.126,55
Jane,Elizabeth,33,0.2116,55
Elizabeth,Jane,17,0.5418,55
Jane,Elizabeth,42,0.9093,55
Elizabeth,Jane,54,0.9373,55
Lady Catherine De Bourgh,Elizabeth,14,0.5267,56
Lady Catherine De Bourgh,Mrs. Bennet,14,0.5267,56
Lady Catherine De Bourgh,Kitty,14,0.5267,56
Lady Catherine De Bourgh,Elizabeth,9,0.0,56
Lady Catherine De Bourgh,Mrs. Bennet,9,0.0,56
Lady Catherine De Bourgh,Kitty,9,0.0,56
Mrs. Bennet,Elizabeth,40,0.2144,56
Mrs. Bennet,Lady Catherine De Bourgh,40,0.2144,56
Lady Catherine De Bourgh,Elizabeth,7,0.0,56
Lady Catherine De Bourgh,Mrs. Bennet,7,0.0,56
Lady Catherine De Bourgh,Kitty,7,0.0,56
Mrs. Bennet,Elizabeth,24,0.4767,56
Mrs. Bennet,Lady Catherine De Bourgh,24,0.4767,56
Lady Catherine De Bourgh,Elizabeth,18,-0.4005,56
Lady Catherine De Bourgh,Mrs. Bennet,18,-0.4005,56
Lady Catherine De Bourgh,Kitty,18,-0.4005,56
Mrs. Bennet,Elizabeth,17,0.6705,56
Mrs. Bennet,Lady Catherine De Bourgh,17,0.6705,56
Lady Catherine De Bourgh,Elizabeth,10,0.624,56
